date,clade_samples,total_samples,Nextstrain_clade,clade_pct
2021-02-08,0,67,22B (Omicron),1e-5
2021-02-08,0,67,22C (Omicron),1e-5
2021-02-08,0,67,22D (Omicron),1e-5
2021-02-08,0,67,22E (Omicron),1e-5
2021-02-08,0,67,22F (Omicron),1e-5
2021-02-08,0,67,23A (Omicron),1e-5
2021-02-08,0,67,recombinant,1e-5
2021-02-09,0,76,19A,1e-5
2021-02-09,0,76,19B,1e-5
2021-02-09,8,76,20A,0.10526315789473684
2021-02-09,14,76,20B,0.18421052631578944
2021-02-09,18,76,20C,0.23684210526315788
2021-02-09,0,76,20D,1e-5
2021-02-09,0,76,20E (EU1),1e-5
2021-02-09,26,76,20G,0.34210526315789475
2021-02-09,1,76,"20H (Beta, V2)",0.0131578947368421
2021-02-09,3,76,"20I (Alpha, V1)",0.03947368421052631
2021-02-09,0,76,"20J (Gamma, V3)",1e-5
2021-02-09,0,76,21A (Delta),1e-5
2021-02-09,0,76,21B (Kappa),1e-5
2021-02-09,4,76,21C (Epsilon),0.05263157894736842
2021-02-09,0,76,21D (Eta),1e-5
2021-02-09,2,76,21F (Iota),0.02631578947368421
2021-02-09,0,76,21G (Lambda),1e-5
2021-02-09,0,76,21H (Mu),1e-5
2021-02-09,0,76,21I (Delta),1e-5
2021-02-09,0,76,21J (Delta),1e-5
2021-02-09,0,76,21K (Omicron),1e-5
2021-02-09,0,76,21L (Omicron),1e-5
2021-02-09,0,76,21M (Omicron),1e-5
2021-02-09,0,76,22A (Omicron),1e-5
2021-02-09,0,76,22B (Omicron),1e-5
2021-02-09,0,76,22C (Omicron),1e-5
2021-02-09,0,76,22D (Omicron),1e-5
2021-02-09,0,76,22E (Omicron),1e-5
2021-02-09,0,76,22F (Omicron),1e-5
2021-02-09,0,76,23A (Omicron),1e-5
2021-02-09,0,76,recombinant,1e-5
2021-02-10,0,94,19A,1e-5
2021-02-10,0,94,19B,1e-5
2021-02-10,11,94,20A,0.11702127659574468
2021-02-10,12,94,20B,0.1276595744680851
2021-02-10,23,94,20C,0.24468085106382975
2021-02-10,0,94,20D,1e-5
2021-02-10,0,94,20E (EU1),1e-5
2021-02-10,35,94,20G,0.3723404255319149
2021-02-10,0,94,"20H (Beta, V2)",1e-5
2021-02-10,10,94,"20I (Alpha, V1)",0.10638297872340426
2021-02-10,0,94,"20J (Gamma, V3)",1e-5
2021-02-10,0,94,21A (Delta),1e-5
2021-02-10,0,94,21B (Kappa),1e-5
2021-02-10,2,94,21C (Epsilon),0.02127659574468085
2021-02-10,0,94,21D (Eta),1e-5
2021-02-10,1,94,21F (Iota),0.01063829787234042
2021-02-10,0,94,21G (Lambda),1e-5
2021-02-10,0,94,21H (Mu),1e-5
2021-02-10,0,94,21I (Delta),1e-5
2021-02-10,0,94,21J (Delta),1e-5
2021-02-10,0,94,21K (Omicron),1e-5
2021-02-10,0,94,21L (Omicron),1e-5
2021-02-10,0,94,21M (Omicron),1e-5
2021-02-10,0,94,22A (Omicron),1e-5
2021-02-10,0,94,22B (Omicron),1e-5
2021-02-10,0,94,22C (Omicron),1e-5
2021-02-10,0,94,22D (Omicron),1e-5
2021-02-10,0,94,22E (Omicron),1e-5
2021-02-10,0,94,22F (Omicron),1e-5
2021-02-10,0,94,23A (Omicron),1e-5
2021-02-10,0,94,recombinant,1e-5
2021-02-11,0,165,19A,1e-5
2021-02-11,0,165,19B,1e-5
2021-02-11,15,165,20A,0.09090909090909093
2021-02-11,15,165,20B,0.09090909090909093
2021-02-11,46,165,20C,0.2787878787878788
2021-02-11,0,165,20D,1e-5
2021-02-11,0,165,20E (EU1),1e-5
2021-02-11,78,165,20G,0.4727272727272727
2021-02-11,1,165,"20H (Beta, V2)",0.00606060606060606
2021-02-11,6,165,"20I (Alpha, V1)",0.03636363636363636
2021-02-11,0,165,"20J (Gamma, V3)",1e-5
2021-02-11,0,165,21A (Delta),1e-5
2021-02-11,0,165,21B (Kappa),1e-5
2021-02-11,2,165,21C (Epsilon),0.01212121212121212
2021-02-11,0,165,21D (Eta),1e-5
2021-02-11,2,165,21F (Iota),0.01212121212121212
2021-02-11,0,165,21G (Lambda),1e-5
2021-02-11,0,165,21H (Mu),1e-5
2021-02-11,0,165,21I (Delta),1e-5
2021-02-11,0,165,21J (Delta),1e-5
2021-02-11,0,165,21K (Omicron),1e-5
2021-02-11,0,165,21L (Omicron),1e-5
2021-02-11,0,165,21M (Omicron),1e-5
2021-02-11,0,165,22A (Omicron),1e-5
2021-02-11,0,165,22B (Omicron),1e-5
2021-02-11,0,165,22C (Omicron),1e-5
2021-02-11,0,165,22D (Omicron),1e-5
2021-02-11,0,165,22E (Omicron),1e-5
2021-02-11,0,165,22F (Omicron),1e-5
2021-02-11,0,165,23A (Omicron),1e-5
2021-02-11,0,165,recombinant,1e-5
2021-02-12,0,61,19A,1e-5
2021-02-12,0,61,19B,1e-5
2021-02-12,4,61,20A,0.06557377049180328
2021-02-12,9,61,20B,0.14754098360655735
2021-02-12,10,61,20C,0.16393442622950818
2021-02-12,0,61,20D,1e-5
2021-02-12,0,61,20E (EU1),1e-5
2021-02-12,30,61,20G,0.4918032786885246
2021-02-12,0,61,"20H (Beta, V2)",1e-5
2021-02-12,4,61,"20I (Alpha, V1)",0.06557377049180328
2021-02-12,0,61,"20J (Gamma, V3)",1e-5
2021-02-12,0,61,21A (Delta),1e-5
2021-02-12,0,61,21B (Kappa),1e-5
2021-02-12,2,61,21C (Epsilon),0.03278688524590164
2021-02-12,0,61,21D (Eta),1e-5
2021-02-12,2,61,21F (Iota),0.03278688524590164
2021-02-12,0,61,21G (Lambda),1e-5
2021-02-12,0,61,21H (Mu),1e-5
2021-02-12,0,61,21I (Delta),1e-5
2021-02-12,0,61,21J (Delta),1e-5
2021-02-12,0,61,21K (Omicron),1e-5
2021-02-12,0,61,21L (Omicron),1e-5
2021-02-12,0,61,21M (Omicron),1e-5
2021-02-12,0,61,22A (Omicron),1e-5
2021-02-12,0,61,22B (Omicron),1e-5
2021-02-12,0,61,22C (Omicron),1e-5
2021-02-12,0,61,22D (Omicron),1e-5
2021-02-12,0,61,22E (Omicron),1e-5
2021-02-12,0,61,22F (Omicron),1e-5
2021-02-12,0,61,23A (Omicron),1e-5
2021-02-12,0,61,recombinant,1e-5
2021-02-13,0,33,19A,1e-5
2021-02-13,0,33,19B,1e-5
2021-02-13,1,33,20A,0.0303030303030303
2021-02-13,3,33,20B,0.09090909090909093
2021-02-13,11,33,20C,0.3333333333333333
2021-02-13,0,33,20D,1e-5
2021-02-13,0,33,20E (EU1),1e-5
2021-02-13,16,33,20G,0.48484848484848486
2021-02-13,0,33,"20H (Beta, V2)",1e-5
2021-02-13,1,33,"20I (Alpha, V1)",0.0303030303030303
2021-02-13,0,33,"20J (Gamma, V3)",1e-5
2021-02-13,0,33,21A (Delta),1e-5
2021-02-13,0,33,21B (Kappa),1e-5
2021-02-13,0,33,21C (Epsilon),1e-5
2021-02-13,0,33,21D (Eta),1e-5
2021-02-13,1,33,21F (Iota),0.0303030303030303
2021-02-13,0,33,21G (Lambda),1e-5
2021-02-13,0,33,21H (Mu),1e-5
2021-02-13,0,33,21I (Delta),1e-5
2021-02-13,0,33,21J (Delta),1e-5
2021-02-13,0,33,21K (Omicron),1e-5
2021-02-13,0,33,21L (Omicron),1e-5
2021-02-13,0,33,21M (Omicron),1e-5
2021-02-13,0,33,22A (Omicron),1e-5
2021-02-13,0,33,22B (Omicron),1e-5
2021-02-13,0,33,22C (Omicron),1e-5
2021-02-13,0,33,22D (Omicron),1e-5
2021-02-13,0,33,22E (Omicron),1e-5
2021-02-13,0,33,22F (Omicron),1e-5
2021-02-13,0,33,23A (Omicron),1e-5
2021-02-13,0,33,recombinant,1e-5
2021-02-14,0,36,19A,1e-5
2021-02-14,1,36,19B,0.02777777777777777
2021-02-14,2,36,20A,0.05555555555555555
2021-02-14,4,36,20B,0.1111111111111111
2021-02-14,8,36,20C,0.2222222222222222
2021-02-14,0,36,20D,1e-5
2021-02-14,0,36,20E (EU1),1e-5
2021-02-14,12,36,20G,0.3333333333333333
2021-02-14,0,36,"20H (Beta, V2)",1e-5
2021-02-14,4,36,"20I (Alpha, V1)",0.1111111111111111
2021-02-14,0,36,"20J (Gamma, V3)",1e-5
2021-02-14,0,36,21A (Delta),1e-5
2021-02-14,0,36,21B (Kappa),1e-5
2021-02-14,2,36,21C (Epsilon),0.05555555555555555
2021-02-14,0,36,21D (Eta),1e-5
2021-02-14,3,36,21F (Iota),0.08333333333333333
2021-02-14,0,36,21G (Lambda),1e-5
2021-02-14,0,36,21H (Mu),1e-5
2021-02-14,0,36,21I (Delta),1e-5
2021-02-14,0,36,21J (Delta),1e-5
2021-02-14,0,36,21K (Omicron),1e-5
2021-02-14,0,36,21L (Omicron),1e-5
2021-02-14,0,36,21M (Omicron),1e-5
2021-02-14,0,36,22A (Omicron),1e-5
2021-02-14,0,36,22B (Omicron),1e-5
2021-02-14,0,36,22C (Omicron),1e-5
2021-02-14,0,36,22D (Omicron),1e-5
2021-02-14,0,36,22E (Omicron),1e-5
2021-02-14,0,36,22F (Omicron),1e-5
2021-02-14,0,36,23A (Omicron),1e-5
2021-02-14,0,36,recombinant,1e-5
2021-02-15,0,111,19A,1e-5
2021-02-15,0,111,19B,1e-5
2021-02-15,10,111,20A,0.09009009009009009
2021-02-15,14,111,20B,0.12612612612612611
2021-02-15,30,111,20C,0.2702702702702703
2021-02-15,0,111,20D,1e-5
2021-02-15,0,111,20E (EU1),1e-5
2021-02-15,43,111,20G,0.38738738738738737
2021-02-15,0,111,"20H (Beta, V2)",1e-5
2021-02-15,7,111,"20I (Alpha, V1)",0.06306306306306306
2021-02-15,0,111,"20J (Gamma, V3)",1e-5
2021-02-15,0,111,21A (Delta),1e-5
2021-02-15,0,111,21B (Kappa),1e-5
2021-02-15,3,111,21C (Epsilon),0.02702702702702703
2021-02-15,0,111,21D (Eta),1e-5
2021-02-15,4,111,21F (Iota),0.03603603603603603
2021-02-15,0,111,21G (Lambda),1e-5
2021-02-15,0,111,21H (Mu),1e-5
2021-02-15,0,111,21I (Delta),1e-5
2021-02-15,0,111,21J (Delta),1e-5
2021-02-15,0,111,21K (Omicron),1e-5
2021-02-15,0,111,21L (Omicron),1e-5
2021-02-15,0,111,21M (Omicron),1e-5
2021-02-15,0,111,22A (Omicron),1e-5
2021-02-15,0,111,22B (Omicron),1e-5
2021-02-15,0,111,22C (Omicron),1e-5
2021-02-15,0,111,22D (Omicron),1e-5
2021-02-15,0,111,22E (Omicron),1e-5
2021-02-15,0,111,22F (Omicron),1e-5
2021-02-15,0,111,23A (Omicron),1e-5
2021-02-15,0,111,recombinant,1e-5
2021-02-16,0,71,19A,1e-5
2021-02-16,0,71,19B,1e-5
2021-02-16,7,71,20A,0.09859154929577464
2021-02-16,14,71,20B,0.19718309859154928
2021-02-16,24,71,20C,0.3380281690140845
2021-02-16,0,71,20D,1e-5
2021-02-16,0,71,20E (EU1),1e-5
2021-02-16,19,71,20G,0.2676056338028169
2021-02-16,0,71,"20H (Beta, V2)",1e-5
2021-02-16,4,71,"20I (Alpha, V1)",0.05633802816901408
2021-02-16,0,71,"20J (Gamma, V3)",1e-5
2021-02-16,0,71,21A (Delta),1e-5
2021-02-16,0,71,21B (Kappa),1e-5
2021-02-16,1,71,21C (Epsilon),0.01408450704225352
2021-02-16,1,71,21D (Eta),0.01408450704225352
2021-02-16,1,71,21F (Iota),0.01408450704225352
2021-02-16,0,71,21G (Lambda),1e-5
2021-02-16,0,71,21H (Mu),1e-5
2021-02-16,0,71,21I (Delta),1e-5
2021-02-16,0,71,21J (Delta),1e-5
2021-02-16,0,71,21K (Omicron),1e-5
2021-02-16,0,71,21L (Omicron),1e-5
2021-02-16,0,71,21M (Omicron),1e-5
2021-02-16,0,71,22A (Omicron),1e-5
2021-02-16,0,71,22B (Omicron),1e-5
2021-02-16,0,71,22C (Omicron),1e-5
2021-02-16,0,71,22D (Omicron),1e-5
2021-02-16,0,71,22E (Omicron),1e-5
2021-02-16,0,71,22F (Omicron),1e-5
2021-02-16,0,71,23A (Omicron),1e-5
2021-02-16,0,71,recombinant,1e-5
2021-02-17,0,69,19A,1e-5
2021-02-17,1,69,19B,0.0144927536231884
2021-02-17,4,69,20A,0.05797101449275362
2021-02-17,14,69,20B,0.2028985507246377
2021-02-17,12,69,20C,0.17391304347826086
2021-02-17,0,69,20D,1e-5
2021-02-17,0,69,20E (EU1),1e-5
2021-02-17,28,69,20G,0.4057971014492754
2021-02-17,1,69,"20H (Beta, V2)",0.0144927536231884
2021-02-17,3,69,"20I (Alpha, V1)",0.04347826086956521
2021-02-17,0,69,"20J (Gamma, V3)",1e-5
2021-02-17,0,69,21A (Delta),1e-5
2021-02-17,0,69,21B (Kappa),1e-5
2021-02-17,2,69,21C (Epsilon),0.02898550724637681
2021-02-17,0,69,21D (Eta),1e-5
2021-02-17,4,69,21F (Iota),0.05797101449275362
2021-02-17,0,69,21G (Lambda),1e-5
2021-02-17,0,69,21H (Mu),1e-5
2021-02-17,0,69,21I (Delta),1e-5
2021-02-17,0,69,21J (Delta),1e-5
2021-02-17,0,69,21K (Omicron),1e-5
2021-02-17,0,69,21L (Omicron),1e-5
2021-02-17,0,69,21M (Omicron),1e-5
2021-02-17,0,69,22A (Omicron),1e-5
2021-02-17,0,69,22B (Omicron),1e-5
2021-02-17,0,69,22C (Omicron),1e-5
2021-02-17,0,69,22D (Omicron),1e-5
2021-02-17,0,69,22E (Omicron),1e-5
2021-02-17,0,69,22F (Omicron),1e-5
2021-02-17,0,69,23A (Omicron),1e-5
2021-02-17,0,69,recombinant,1e-5
2021-02-18,0,56,19A,1e-5
2021-02-18,0,56,19B,1e-5
2021-02-18,3,56,20A,0.05357142857142857
2021-02-18,2,56,20B,0.03571428571428571
2021-02-18,18,56,20C,0.32142857142857145
2021-02-18,0,56,20D,1e-5
2021-02-18,0,56,20E (EU1),1e-5
2021-02-18,19,56,20G,0.3392857142857143
2021-02-18,2,56,"20H (Beta, V2)",0.03571428571428571
2021-02-18,8,56,"20I (Alpha, V1)",0.14285714285714285
2021-02-18,0,56,"20J (Gamma, V3)",1e-5
2021-02-18,0,56,21A (Delta),1e-5
2021-02-18,0,56,21B (Kappa),1e-5
2021-02-18,3,56,21C (Epsilon),0.05357142857142857
2021-02-18,1,56,21D (Eta),0.01785714285714285
2021-02-18,0,56,21F (Iota),1e-5
2021-02-18,0,56,21G (Lambda),1e-5
2021-02-18,0,56,21H (Mu),1e-5
2021-02-18,0,56,21I (Delta),1e-5
2021-02-18,0,56,21J (Delta),1e-5
2021-02-18,0,56,21K (Omicron),1e-5
2021-02-18,0,56,21L (Omicron),1e-5
2021-02-18,0,56,21M (Omicron),1e-5
2021-02-18,0,56,22A (Omicron),1e-5
2021-02-18,0,56,22B (Omicron),1e-5
2021-02-18,0,56,22C (Omicron),1e-5
2021-02-18,0,56,22D (Omicron),1e-5
2021-02-18,0,56,22E (Omicron),1e-5
2021-02-18,0,56,22F (Omicron),1e-5
2021-02-18,0,56,23A (Omicron),1e-5
2021-02-18,0,56,recombinant,1e-5
2021-02-19,0,52,19A,1e-5
2021-02-19,0,52,19B,1e-5
2021-02-19,1,52,20A,0.01923076923076923
2021-02-19,6,52,20B,0.1153846153846154
2021-02-19,14,52,20C,0.2692307692307692
2021-02-19,0,52,20D,1e-5
2021-02-19,0,52,20E (EU1),1e-5
2021-02-19,19,52,20G,0.36538461538461536
2021-02-19,0,52,"20H (Beta, V2)",1e-5
2021-02-19,8,52,"20I (Alpha, V1)",0.15384615384615383
2021-02-19,0,52,"20J (Gamma, V3)",1e-5
2021-02-19,0,52,21A (Delta),1e-5
2021-02-19,0,52,21B (Kappa),1e-5
2021-02-19,2,52,21C (Epsilon),0.03846153846153846
2021-02-19,0,52,21D (Eta),1e-5
2021-02-19,2,52,21F (Iota),0.03846153846153846
2021-02-19,0,52,21G (Lambda),1e-5
2021-02-19,0,52,21H (Mu),1e-5
2021-02-19,0,52,21I (Delta),1e-5
2021-02-19,0,52,21J (Delta),1e-5
2021-02-19,0,52,21K (Omicron),1e-5
2021-02-19,0,52,21L (Omicron),1e-5
2021-02-19,0,52,21M (Omicron),1e-5
2021-02-19,0,52,22A (Omicron),1e-5
2021-02-19,0,52,22B (Omicron),1e-5
2021-02-19,0,52,22C (Omicron),1e-5
2021-02-19,0,52,22D (Omicron),1e-5
2021-02-19,0,52,22E (Omicron),1e-5
2021-02-19,0,52,22F (Omicron),1e-5
2021-02-19,0,52,23A (Omicron),1e-5
2021-02-19,0,52,recombinant,1e-5
2021-02-20,0,68,19A,1e-5
2021-02-20,0,68,19B,1e-5
2021-02-20,9,68,20A,0.1323529411764706
2021-02-20,8,68,20B,0.1176470588235294
2021-02-20,18,68,20C,0.2647058823529412
2021-02-20,0,68,20D,1e-5
2021-02-20,0,68,20E (EU1),1e-5
2021-02-20,26,68,20G,0.38235294117647056
2021-02-20,0,68,"20H (Beta, V2)",1e-5
2021-02-20,5,68,"20I (Alpha, V1)",0.07352941176470588
2021-02-20,0,68,"20J (Gamma, V3)",1e-5
2021-02-20,0,68,21A (Delta),1e-5
2021-02-20,0,68,21B (Kappa),1e-5
2021-02-20,2,68,21C (Epsilon),0.02941176470588235
2021-02-20,0,68,21D (Eta),1e-5
2021-02-20,0,68,21F (Iota),1e-5
2021-02-20,0,68,21G (Lambda),1e-5
2021-02-20,0,68,21H (Mu),1e-5
2021-02-20,0,68,21I (Delta),1e-5
2021-02-20,0,68,21J (Delta),1e-5
2021-02-20,0,68,21K (Omicron),1e-5
2021-02-20,0,68,21L (Omicron),1e-5
2021-02-20,0,68,21M (Omicron),1e-5
2021-02-20,0,68,22A (Omicron),1e-5
2021-02-20,0,68,22B (Omicron),1e-5
2021-02-20,0,68,22C (Omicron),1e-5
2021-02-20,0,68,22D (Omicron),1e-5
2021-02-20,0,68,22E (Omicron),1e-5
2021-02-20,0,68,22F (Omicron),1e-5
2021-02-20,0,68,23A (Omicron),1e-5
2021-02-20,0,68,recombinant,1e-5
2021-02-21,0,46,19A,1e-5
2021-02-21,1,46,19B,0.0217391304347826
2021-02-21,4,46,20A,0.08695652173913043
2021-02-21,9,46,20B,0.1956521739130435
2021-02-21,9,46,20C,0.1956521739130435
2021-02-21,0,46,20D,1e-5
2021-02-21,0,46,20E (EU1),1e-5
2021-02-21,15,46,20G,0.32608695652173914
2021-02-21,0,46,"20H (Beta, V2)",1e-5
2021-02-21,5,46,"20I (Alpha, V1)",0.10869565217391304
2021-02-21,0,46,"20J (Gamma, V3)",1e-5
2021-02-21,0,46,21A (Delta),1e-5
2021-02-21,0,46,21B (Kappa),1e-5
2021-02-21,0,46,21C (Epsilon),1e-5
2021-02-21,0,46,21D (Eta),1e-5
2021-02-21,3,46,21F (Iota),0.06521739130434782
2021-02-21,0,46,21G (Lambda),1e-5
2021-02-21,0,46,21H (Mu),1e-5
2021-02-21,0,46,21I (Delta),1e-5
2021-02-21,0,46,21J (Delta),1e-5
2021-02-21,0,46,21K (Omicron),1e-5
2021-02-21,0,46,21L (Omicron),1e-5
2021-02-21,0,46,21M (Omicron),1e-5
2021-02-21,0,46,22A (Omicron),1e-5
2021-02-21,0,46,22B (Omicron),1e-5
2021-02-21,0,46,22C (Omicron),1e-5
2021-02-21,0,46,22D (Omicron),1e-5
2021-02-21,0,46,22E (Omicron),1e-5
2021-02-21,0,46,22F (Omicron),1e-5
2021-02-21,0,46,23A (Omicron),1e-5
2021-02-21,0,46,recombinant,1e-5
2021-02-22,0,95,19A,1e-5
2021-02-22,0,95,19B,1e-5
2021-02-22,3,95,20A,0.03157894736842105
2021-02-22,13,95,20B,0.1368421052631579
2021-02-22,23,95,20C,0.2421052631578947
2021-02-22,0,95,20D,1e-5
2021-02-22,0,95,20E (EU1),1e-5
2021-02-22,34,95,20G,0.35789473684210527
2021-02-22,0,95,"20H (Beta, V2)",1e-5
2021-02-22,6,95,"20I (Alpha, V1)",0.06315789473684211
2021-02-22,0,95,"20J (Gamma, V3)",1e-5
2021-02-22,0,95,21A (Delta),1e-5
2021-02-22,0,95,21B (Kappa),1e-5
2021-02-22,10,95,21C (Epsilon),0.10526315789473684
2021-02-22,0,95,21D (Eta),1e-5
2021-02-22,6,95,21F (Iota),0.06315789473684211
2021-02-22,0,95,21G (Lambda),1e-5
2021-02-22,0,95,21H (Mu),1e-5
2021-02-22,0,95,21I (Delta),1e-5
2021-02-22,0,95,21J (Delta),1e-5
2021-02-22,0,95,21K (Omicron),1e-5
2021-02-22,0,95,21L (Omicron),1e-5
2021-02-22,0,95,21M (Omicron),1e-5
2021-02-22,0,95,22A (Omicron),1e-5
2021-02-22,0,95,22B (Omicron),1e-5
2021-02-22,0,95,22C (Omicron),1e-5
2021-02-22,0,95,22D (Omicron),1e-5
2021-02-22,0,95,22E (Omicron),1e-5
2021-02-22,0,95,22F (Omicron),1e-5
2021-02-22,0,95,23A (Omicron),1e-5
2021-02-22,0,95,recombinant,1e-5
2021-02-23,0,92,19A,1e-5
2021-02-23,0,92,19B,1e-5
2021-02-23,14,92,20A,0.15217391304347827
2021-02-23,17,92,20B,0.18478260869565216
2021-02-23,9,92,20C,0.09782608695652174
2021-02-23,0,92,20D,1e-5
2021-02-23,0,92,20E (EU1),1e-5
2021-02-23,22,92,20G,0.2391304347826087
2021-02-23,1,92,"20H (Beta, V2)",0.0108695652173913
2021-02-23,14,92,"20I (Alpha, V1)",0.15217391304347827
2021-02-23,1,92,"20J (Gamma, V3)",0.0108695652173913
2021-02-23,0,92,21A (Delta),1e-5
2021-02-23,0,92,21B (Kappa),1e-5
2021-02-23,5,92,21C (Epsilon),0.05434782608695652
2021-02-23,0,92,21D (Eta),1e-5
2021-02-23,9,92,21F (Iota),0.09782608695652174
2021-02-23,0,92,21G (Lambda),1e-5
2021-02-23,0,92,21H (Mu),1e-5
2021-02-23,0,92,21I (Delta),1e-5
2021-02-23,0,92,21J (Delta),1e-5
2021-02-23,0,92,21K (Omicron),1e-5
2021-02-23,0,92,21L (Omicron),1e-5
2021-02-23,0,92,21M (Omicron),1e-5
2021-02-23,0,92,22A (Omicron),1e-5
2021-02-23,0,92,22B (Omicron),1e-5
2021-02-23,0,92,22C (Omicron),1e-5
2021-02-23,0,92,22D (Omicron),1e-5
2021-02-23,0,92,22E (Omicron),1e-5
2021-02-23,0,92,22F (Omicron),1e-5
2021-02-23,0,92,23A (Omicron),1e-5
2021-02-23,0,92,recombinant,1e-5
2021-02-24,0,165,19A,1e-5
2021-02-24,1,165,19B,0.00606060606060606
2021-02-24,7,165,20A,0.04242424242424243
2021-02-24,28,165,20B,0.1696969696969697
2021-02-24,30,165,20C,0.18181818181818185
2021-02-24,0,165,20D,1e-5
2021-02-24,0,165,20E (EU1),1e-5
2021-02-24,60,165,20G,0.3636363636363637
2021-02-24,0,165,"20H (Beta, V2)",1e-5
2021-02-24,21,165,"20I (Alpha, V1)",0.12727272727272726
2021-02-24,0,165,"20J (Gamma, V3)",1e-5
2021-02-24,0,165,21A (Delta),1e-5
2021-02-24,0,165,21B (Kappa),1e-5
2021-02-24,6,165,21C (Epsilon),0.03636363636363636
2021-02-24,0,165,21D (Eta),1e-5
2021-02-24,12,165,21F (Iota),0.07272727272727272
2021-02-24,0,165,21G (Lambda),1e-5
2021-02-24,0,165,21H (Mu),1e-5
2021-02-24,0,165,21I (Delta),1e-5
2021-02-24,0,165,21J (Delta),1e-5
2021-02-24,0,165,21K (Omicron),1e-5
2021-02-24,0,165,21L (Omicron),1e-5
2021-02-24,0,165,21M (Omicron),1e-5
2021-02-24,0,165,22A (Omicron),1e-5
2021-02-24,0,165,22B (Omicron),1e-5
2021-02-24,0,165,22C (Omicron),1e-5
2021-02-24,0,165,22D (Omicron),1e-5
2021-02-24,0,165,22E (Omicron),1e-5
2021-02-24,0,165,22F (Omicron),1e-5
2021-02-24,0,165,23A (Omicron),1e-5
2021-02-24,0,165,recombinant,1e-5
2021-02-25,0,58,19A,1e-5
2021-02-25,0,58,19B,1e-5
2021-02-25,3,58,20A,0.05172413793103448
2021-02-25,10,58,20B,0.1724137931034483
2021-02-25,12,58,20C,0.20689655172413793
2021-02-25,0,58,20D,1e-5
2021-02-25,0,58,20E (EU1),1e-5
2021-02-25,15,58,20G,0.25862068965517243
2021-02-25,1,58,"20H (Beta, V2)",0.01724137931034482
2021-02-25,8,58,"20I (Alpha, V1)",0.13793103448275862
2021-02-25,0,58,"20J (Gamma, V3)",1e-5
2021-02-25,0,58,21A (Delta),1e-5
2021-02-25,0,58,21B (Kappa),1e-5
2021-02-25,4,58,21C (Epsilon),0.06896551724137931
2021-02-25,0,58,21D (Eta),1e-5
2021-02-25,5,58,21F (Iota),0.08620689655172414
2021-02-25,0,58,21G (Lambda),1e-5
2021-02-25,0,58,21H (Mu),1e-5
2021-02-25,0,58,21I (Delta),1e-5
2021-02-25,0,58,21J (Delta),1e-5
2021-02-25,0,58,21K (Omicron),1e-5
2021-02-25,0,58,21L (Omicron),1e-5
2021-02-25,0,58,21M (Omicron),1e-5
2021-02-25,0,58,22A (Omicron),1e-5
2021-02-25,0,58,22B (Omicron),1e-5
2021-02-25,0,58,22C (Omicron),1e-5
2021-02-25,0,58,22D (Omicron),1e-5
2021-02-25,0,58,22E (Omicron),1e-5
2021-02-25,0,58,22F (Omicron),1e-5
2021-02-25,0,58,23A (Omicron),1e-5
2021-02-25,0,58,recombinant,1e-5
2021-02-26,0,74,19A,1e-5
2021-02-26,0,74,19B,1e-5
2021-02-26,4,74,20A,0.05405405405405406
2021-02-26,9,74,20B,0.12162162162162164
2021-02-26,18,74,20C,0.24324324324324328
2021-02-26,0,74,20D,1e-5
2021-02-26,0,74,20E (EU1),1e-5
2021-02-26,29,74,20G,0.3918918918918919
2021-02-26,0,74,"20H (Beta, V2)",1e-5
2021-02-26,7,74,"20I (Alpha, V1)",0.0945945945945946
2021-02-26,1,74,"20J (Gamma, V3)",0.01351351351351351
2021-02-26,0,74,21A (Delta),1e-5
2021-02-26,0,74,21B (Kappa),1e-5
2021-02-26,3,74,21C (Epsilon),0.04054054054054054
2021-02-26,0,74,21D (Eta),1e-5
2021-02-26,3,74,21F (Iota),0.04054054054054054
2021-02-26,0,74,21G (Lambda),1e-5
2021-02-26,0,74,21H (Mu),1e-5
2021-02-26,0,74,21I (Delta),1e-5
2021-02-26,0,74,21J (Delta),1e-5
2021-02-26,0,74,21K (Omicron),1e-5
2021-02-26,0,74,21L (Omicron),1e-5
2021-02-26,0,74,21M (Omicron),1e-5
2021-02-26,0,74,22A (Omicron),1e-5
2021-02-26,0,74,22B (Omicron),1e-5
2021-02-26,0,74,22C (Omicron),1e-5
2021-02-26,0,74,22D (Omicron),1e-5
2021-02-26,0,74,22E (Omicron),1e-5
2021-02-26,0,74,22F (Omicron),1e-5
2021-02-26,0,74,23A (Omicron),1e-5
2021-02-26,0,74,recombinant,1e-5
2021-02-27,0,55,19A,1e-5
2021-02-27,0,55,19B,1e-5
2021-02-27,4,55,20A,0.07272727272727272
2021-02-27,8,55,20B,0.14545454545454545
2021-02-27,14,55,20C,0.2545454545454545
2021-02-27,0,55,20D,1e-5
2021-02-27,0,55,20E (EU1),1e-5
2021-02-27,16,55,20G,0.2909090909090909
2021-02-27,0,55,"20H (Beta, V2)",1e-5
2021-02-27,7,55,"20I (Alpha, V1)",0.12727272727272726
2021-02-27,0,55,"20J (Gamma, V3)",1e-5
2021-02-27,0,55,21A (Delta),1e-5
2021-02-27,0,55,21B (Kappa),1e-5
2021-02-27,2,55,21C (Epsilon),0.03636363636363636
2021-02-27,0,55,21D (Eta),1e-5
2021-02-27,4,55,21F (Iota),0.07272727272727272
